timestamp,value
52:53,5
57:53,6
02:53,4
07:53,5
12:53,6
17:53,3
22:53,4
27:53,3
32:53,3
37:53,5
42:53,4
47:53,5
52:53,6
57:53,4
02:53,3
07:53,3
12:53,3
17:53,3
22:53,5
27:53,4
32:53,2
37:53,4
42:53,2
47:53,3
52:53,4
57:53,6
02:53,4
07:53,5
12:53,5
17:53,4
22:53,6
27:53,5
32:53,2
37:53,5
42:53,5
47:53,3
52:53,2
57:53,4
02:53,4
07:53,2
12:53,3
17:53,3
22:53,3
27:53,3
32:53,2
37:53,2
42:53,3
47:53,2
52:53,1
57:53,5
02:53,2
07:53,2
12:53,3
17:53,1
22:53,4
27:53,3
32:53,3
37:53,3
42:53,7
47:53,6
52:53,4
57:53,4
02:53,3
07:53,3
12:53,2
17:53,3
22:53,5
27:53,7
32:53,1
37:53,7
42:53,5
47:53,5
52:53,3
57:53,5
02:53,5
07:53,5
12:53,8
17:53,7
22:53,6
27:53,9
32:53,9
37:53,6
42:53,7
47:53,4
52:53,5
57:53,5
02:53,5
07:53,6
12:53,6
17:53,4
22:53,4
27:53,5
32:53,6
37:53,7
42:53,7
47:53,4
52:53,3
57:53,4
02:53,4
07:53,5
12:53,6
17:53,6
22:53,5
27:53,5
32:53,4
37:53,4
42:53,5
47:53,4
52:53,5
57:53,6
02:54,0
07:53,6
12:53,6
17:53,7
22:53,6
27:53,6
32:53,8
37:53,6
42:53,6
47:53,6
52:53,5
57:53,6
02:53,7
07:53,6
12:53,8
17:53,7
22:53,6
27:53,4
32:53,5
37:53,4
42:53,5
47:53,6
52:53,7
57:53,5
02:53,4
07:53,5
12:53,5
17:53,5
22:53,3
27:53,5
32:53,5
37:53,6
42:53,4
47:53,4
52:53,3
57:53,6
02:53,7
07:53,4
12:53,5
17:53,5
22:53,7
27:53,6
32:53,6
37:53,4
42:53,6
47:53,6
52:53,8
57:53,8
02:53,7
07:53,8
12:53,7
17:53,8
22:53,4
27:53,6
32:53,3
37:53,4
42:53,7
47:53,6
52:53,5
57:53,5
02:53,5
07:53,4
12:53,5
17:53,3
22:53,6
27:53,8
32:53,5
37:53,6
42:53,6
47:53,5
52:53,5
57:53,7
02:53,5
07:53,5
12:53,7
17:53,4
22:53,6
27:53,6
32:53,4
37:53,5
42:53,6
47:53,6
52:53,5
57:53,5
02:53,4
07:53,3
12:53,4
17:53,3
22:53,4
27:53,3
32:53,3
37:53,6
42:53,5
47:53,3
52:53,3
57:53,6
02:53,7
07:53,6
12:53,5
17:53,7
22:53,4
27:53,6
32:53,6
37:53,7
42:53,6
47:53,6
52:53,8
57:53,8
02:53,5
07:53,5
12:53,3
17:53,4
22:53,4
27:53,4
32:53,4
37:53,4
42:53,4
47:53,3
52:53,4
57:53,4
02:53,4
07:53,5
12:53,3
17:53,5
22:53,4
27:53,6
32:53,4
37:53,6
42:53,5
47:53,4
52:53,3
57:53,4
02:53,5
07:53,5
12:53,4
17:53,4
22:53,5
27:53,4
32:53,3
37:53,3
42:53,3
47:53,5
52:53,5
57:53,4
02:53,6
07:53,6
12:53,6
17:53,5
22:53,6
27:53,5
32:53,5
37:53,6
42:53,7
47:53,4
52:53,5
57:53,4
02:53,4
07:53,5
12:53,4
17:53,3
22:53,3
27:53,3
32:53,4
37:53,3
42:53,3
47:53,3
52:53,2
57:53,2
02:53,2
07:53,3
12:53,4
17:53,3
22:53,3
27:53,3
32:53,3
37:53,2
42:53,3
47:53,3
52:53,5
57:53,2
02:53,3
07:53,3
12:53,3
17:53,4
22:53,4
27:53,4
32:53,3
37:53,3
42:53,5
47:53,6
52:53,6
57:53,3
02:53,2
07:53,4
12:53,3
17:53,3
22:53,2
27:53,3
32:53,2
37:53,3
42:53,3
47:53,2
52:53,3
57:53,6
02:53,2
07:53,3
12:53,2
17:53,3
22:53,3
27:53,3
32:53,2
37:53,4
42:53,5
47:53,5
52:53,4
57:53,5
02:53,3
07:53,2
12:53,3
17:53,2
22:53,3
27:53,2
32:53,2
37:53,2
42:53,4
47:53,2
52:53,3
57:53,6
02:53,2
07:53,1
12:53,4
17:53,3
22:53,2
27:53,3
32:53,3
37:53,3
42:53,3
47:53,3
52:53,3
57:53,4
02:53,5
07:53,4
12:53,5
17:53,6
22:53,2
27:53,4
32:53,5
37:53,4
42:53,4
47:53,4
52:53,3
57:53,3
02:53,3
07:53,5
12:53,4
17:53,3
22:53,5
27:53,3
32:53,4
37:53,4
42:53,4
47:53,6
52:53,4
57:53,3
02:53,2
07:53,6
12:53,3
17:53,5
22:53,5
27:53,5
32:53,5
37:53,4
42:53,4
47:53,5
52:53,4
57:53,7
02:53,6
07:53,4
12:53,4
17:53,4
22:53,3
27:53,5
32:53,7
37:53,6
42:53,6
47:53,6
52:53,6
57:53,4
02:53,5
07:53,5
12:53,5
17:53,7
22:53,6
27:53,7
32:53,7
37:54,0
42:53,5
47:53,5
52:53,5
57:53,6
02:53,5
07:53,5
12:53,6
17:53,5
22:53,5
27:53,6
32:53,5
37:53,5
42:53,4
47:53,5
52:53,5
57:53,6
02:53,7
07:53,4
12:53,5
17:53,5
22:53,6
27:53,5
32:53,4
37:53,3
42:53,4
47:53,5
52:53,5
57:53,5
02:53,6
07:53,5
12:53,7
17:53,5
22:53,7
27:53,7
32:53,6
37:53,7
42:53,6
47:53,8
52:53,5
57:53,8
02:53,9
07:53,7
12:53,9
17:53,7
22:53,6
27:53,6
32:53,5
37:53,5
42:53,5
47:53,5
52:53,3
57:53,4
02:53,4
07:53,5
12:53,4
17:53,4
22:53,4
27:53,5
32:53,4
37:53,5
42:53,4
47:53,5
52:53,5
57:53,8
02:53,5
07:53,4
12:53,5
17:53,4
22:53,4
27:53,4
32:53,6
37:53,5
42:53,3
47:53,4
52:53,4
57:53,5
02:53,5
07:53,6
12:53,6
17:53,6
22:53,4
27:53,5
32:53,4
37:53,4
42:53,5
47:53,4
52:53,4
57:53,5
02:53,5
07:53,7
12:53,4
17:53,4
22:53,5
27:53,5
32:53,5
37:53,4
42:53,5
47:53,3
52:53,4
57:53,5
02:53,4
07:53,5
12:53,5
17:53,6
22:53,6
27:53,5
32:53,5
37:53,5
42:53,4
47:53,5
52:53,4
57:53,3
02:53,4
07:53,6
12:53,7
17:53,5
22:53,4
27:53,4
32:53,5
37:53,5
42:53,5
47:53,4
52:53,5
57:53,6
02:53,5
07:53,5
12:53,3
17:53,4
22:53,5
27:53,5
32:53,3
37:53,4
42:53,4
47:53,5
52:53,4
57:53,2
02:53,3
07:53,4
12:53,4
17:53,3
22:53,2
27:53,2
32:53,2
37:53,3
42:53,4
47:53,4
52:53,4
57:53,4
02:53,4
07:53,4
12:53,3
17:53,4
22:53,3
27:53,3
32:53,2
37:53,3
42:53,2
47:53,2
52:53,2
57:53,3
02:53,4
07:53,3
12:53,4
17:53,3
22:53,3
27:53,2
32:53,3
37:53,4
42:53,2
47:53,2
52:53,9
57:53,3
02:53,4
07:53,4
12:53,2
17:53,2
22:53,3
27:53,2
32:53,2
37:53,4
42:53,4
47:53,3
52:53,3
57:53,3
02:53,4
07:53,3
12:53,5
17:53,3
22:53,3
27:53,2
32:53,2
37:53,2
42:53,4
47:53,3
52:53,4
57:53,3
02:53,3
07:53,3
12:53,4
17:53,3
22:53,3
27:53,4
32:53,4
37:53,3
42:53,3
47:53,3
52:53,3
57:53,2
02:53,4
07:53,3
12:53,3
17:53,3
22:53,2
27:53,3
32:53,3
37:53,4
42:53,4
47:53,4
52:53,4
57:53,6
02:53,3
07:53,5
12:53,4
17:53,6
22:53,4
27:53,3
32:53,2
37:53,4
42:53,4
47:53,2
52:53,3
57:53,4
02:53,4
07:53,5
12:53,6
17:53,4
22:53,4
27:53,3
32:53,5
37:53,5
42:53,8
47:53,6
52:53,5
57:53,4
02:53,6
07:53,6
12:53,5
17:53,7
22:53,7
27:53,8
32:53,7
37:53,5
42:53,5
47:53,4
52:53,7
57:53,8
02:53,7
07:53,6
12:53,5
17:53,6
22:53,7
27:53,6
32:53,6
37:53,6
42:53,7
47:53,7
52:53,8
57:53,7
02:53,8
07:53,8
12:53,8
17:53,6
22:53,8
27:53,7
32:53,9
37:53,4
42:53,7
47:53,6
52:53,9
57:53,6
02:53,6
07:53,6
12:53,5
17:53,5
22:53,4
27:53,6
32:53,6
37:53,6
42:53,7
47:53,6
52:53,7
57:53,7
02:53,9
07:53,8
12:53,9
17:53,5
22:53,8
27:53,8
32:53,6
37:53,7
42:53,8
47:53,7
52:54,0
57:53,9
02:53,8
07:53,9
12:53,9
17:53,7
22:53,7
27:53,7
32:53,6
37:53,6
42:53,6
47:53,9
52:53,8
57:53,6
02:53,7
07:53,6
12:53,6
17:53,5
22:53,6
27:53,7
32:53,6
37:53,6
42:53,7
47:53,8
52:53,8
57:53,8
02:53,7
07:53,7
12:53,6
17:53,6
22:53,8
27:53,7
32:53,5
37:53,5
42:53,8
47:53,1
52:53,3
57:53,3
02:53,3
07:53,1
12:53,9
17:53,9
22:53,8
27:53,9
32:53,6
37:53,7
42:53,1
47:53,1
52:53,1
57:54,0
02:54,0
07:53,9
12:53,6
17:53,8
22:53,9
27:53,7
32:53,7
37:53,9
42:53,8
47:53,6
52:53,7
57:53,6
02:53,5
07:53,7
12:53,7
17:53,7
22:53,8
27:53,7
32:53,7
37:53,7
42:53,8
47:53,9
52:53,8
57:53,1
02:53,7
07:53,9
12:53,6
17:53,8
22:53,7
27:53,9
32:53,8
37:53,8
42:53,7
47:53,8
52:53,8
57:53,1
02:53,8
07:53,9
12:54,0
17:53,6
22:53,5
27:53,6
32:53,6
37:53,5
42:53,7
47:53,7
52:53,6
57:53,6
02:53,7
07:53,5
12:53,6
17:53,6
22:53,7
27:53,4
32:53,4
37:53,5
42:53,7
47:53,3
52:53,4
57:53,6
02:53,5
07:53,4
12:53,4
17:53,5
22:53,6
27:53,6
32:53,5
37:53,4
42:53,6
47:53,8
52:53,5
57:53,4
02:53,4
07:53,5
12:53,5
17:53,4
22:53,5
27:53,3
32:53,3
37:53,3
42:53,5
47:53,3
52:53,3
57:53,3
02:53,4
07:53,3
12:53,4
17:53,4
22:53,2
27:53,3
32:53,3
37:53,4
42:53,3
47:53,2
52:53,3
57:53,4
02:53,6
07:53,3
12:53,3
17:53,2
22:53,3
27:53,3
32:53,3
37:53,3
42:53,3
47:53,2
52:53,2
57:53,3
02:53,3
07:53,3
12:53,3
17:53,2
22:53,2
27:53,3
32:53,2
37:53,2
42:53,2
47:53,1
52:53,3
57:53,3
02:53,2
07:53,3
12:53,3
17:53,3
22:53,3
27:53,3
32:53,2
37:53,2
42:53,2
47:53,2
52:53,3
57:53,2
02:53,2
07:53,3
12:53,3
17:53,4
22:53,3
27:53,4
32:53,3
37:53,3
42:53,3
47:53,1
52:53,2
57:53,3
02:53,2
07:53,3
12:53,3
17:53,3
22:53,3
27:53,3
32:53,6
37:53,4
42:53,5
47:53,4
52:53,4
57:53,5
02:53,4
07:53,4
12:53,5
17:53,5
22:53,4
27:53,5
32:53,7
37:53,7
42:53,7
47:53,8
52:53,6
57:53,6
02:53,5
07:53,5
12:53,5
17:53,4
22:53,5
27:53,3
32:53,4
37:53,3
42:53,4
47:53,6
52:53,8
57:53,9
02:53,1
07:53,7
12:53,9
17:53,6
22:53,6
27:53,6
32:53,6
37:53,4
42:53,7
47:53,5
52:53,6
57:53,6
02:53,6
07:53,7
12:53,7
17:53,8
22:53,7
27:53,7
32:53,7
37:53,6
42:53,6
47:53,7
52:53,6
57:53,9
02:53,7
07:53,6
12:53,4
17:53,6
22:53,5
27:53,8
32:53,8
37:53,8
42:53,5
47:53,6
52:53,7
57:53,7
02:53,7
07:53,8
12:53,9
17:53,9
22:53,7
27:53,6
32:53,7
37:53,4
42:53,7
47:53,8
52:53,1
57:53,1
02:53,8
07:53,8
12:53,9
17:53,5
22:53,6
27:53,8
32:53,4
37:53,8
42:53,8
47:53,5
52:53,6
57:53,8
02:53,9
07:53,6
12:53,9
17:53,6
22:53,5
27:53,6
32:53,6
37:53,5
42:53,7
47:53,9
52:53,8
57:53,1
02:53,9
07:53,1
12:53,1
17:53,7
22:53,5
27:53,7
32:53,8
37:53,7
42:53,5
47:53,5
52:53,5
57:53,7
02:53,6
07:53,6
12:53,6
17:53,6
22:53,5
27:53,9
32:53,6
37:53,6
42:53,5
47:53,6
52:53,7
57:53,6
02:53,5
07:53,6
12:53,5
17:53,5
22:53,8
27:53,5
32:53,5
37:53,6
42:53,4
47:53,5
52:53,7
57:53,5
02:53,7
07:53,8
12:53,6
17:53,7
22:53,5
27:53,6
32:53,8
37:53,6
42:53,7
47:53,6
52:53,6
57:53,6
02:53,9
07:53,5
12:53,6
17:53,7
22:53,6
27:53,6
32:53,4
37:53,5
42:53,6
47:53,8
52:53,6
57:54,0
02:53,9
07:53,7
12:53,7
17:53,6
22:53,6
27:53,5
32:53,7
37:53,8
42:53,8
47:53,7
52:53,7
57:53,7
02:53,6
07:53,5
12:53,5
17:53,5
22:53,3
27:53,5
32:53,6
37:53,5
42:53,5
47:53,5
52:53,5
57:53,5
02:53,5
07:53,6
12:53,7
17:53,7
22:53,7
27:53,5
32:53,4
37:53,4
42:53,4
47:53,6
52:53,7
57:53,8
02:53,4
07:53,6
12:53,5
17:53,3
22:53,4
27:53,4
32:53,4
37:53,3
42:53,5
47:53,4
52:53,5
57:53,6
02:53,4
07:53,4
12:53,4
17:53,4
22:53,4
27:53,3
32:53,4
37:53,4
42:53,5
47:53,5
52:53,4
57:53,2
02:53,3
07:53,3
12:53,4
17:53,4
22:53,3
27:53,3
32:53,4
37:53,3
42:53,3
47:53,1
52:53,2
57:53,3
02:53,2
07:53,3
12:53,3
17:53,3
22:53,2
27:53,3
32:53,2
37:53,1
42:53,2
47:53,3
52:53,1
57:53,8
02:53,0
07:53,0
12:53,0
17:53,0
22:53,0
27:53,0
32:53,0
37:53,0
42:53,0
47:53,0
52:53,0
57:53,0
02:53,0
07:53,0
12:53,0
17:53,0
22:53,0
27:53,0
32:53,0
37:53,0
42:53,0
47:53,0
52:53,0
57:53,0
02:53,0
07:53,0
12:53,5
17:53,4
22:53,3
27:53,4
32:53,3
37:53,3
42:53,2
47:53,2
52:53,2
57:53,6
02:53,3
07:53,4
12:53,4
17:53,3
22:53,4
27:53,4
32:53,3
37:53,5
42:53,2
47:53,3
52:53,2
57:53,5
02:53,3
07:53,3
12:53,4
17:53,3
22:53,5
27:53,3
32:53,4
37:53,3
42:53,4
47:53,4
52:53,2
57:53,3
02:53,5
07:53,6
12:53,4
17:53,6
22:53,6
27:53,6
32:53,5
37:53,5
42:53,9
47:53,6
52:53,9
57:53,1
02:53,8
07:53,6
12:53,6
17:53,5
22:53,7
27:53,6
32:53,6
37:53,6
42:53,5
47:53,6
52:53,6
57:53,8
02:53,7
07:53,8
12:53,8
17:53,6
22:53,7
27:53,4
32:53,5
37:53,2
42:53,1
47:53,1
52:53,1
57:53,9
02:53,8
07:53,5
12:53,6
17:53,8
22:53,6
27:53,6
32:53,7
37:53,6
42:53,6
47:53,6
52:53,7
57:53,7
02:53,6
07:53,6
12:53,7
17:53,5
22:53,4
27:53,7
32:53,6
37:53,5
42:53,8
47:53,6
52:53,7
57:53,7
02:53,7
07:53,7
12:53,6
17:53,4
22:53,6
27:53,7
32:53,5
37:53,6
42:53,8
47:53,6
52:53,7
57:53,9
02:53,8
07:53,8
12:53,7
17:53,7
22:53,6
27:53,7
32:53,6
37:53,9
42:53,1
47:53,1
52:53,6
57:53,5
02:54,0
07:53,8
12:53,8
17:53,1
22:53,6
27:53,8
32:53,5
37:53,6
42:53,6
47:53,6
52:54,0
57:53,1
02:53,7
07:53,6
12:53,6
17:53,6
22:53,7
27:53,7
32:53,7
37:53,5
42:53,5
47:53,6
52:53,6
57:53,2
02:53,4
07:53,2
12:53,1
17:53,1
22:53,1
27:53,1
32:53,8
37:53,1
42:53,9
47:53,8
52:53,2
57:53,2
02:54,0
07:54,0
12:53,8
17:53,8
22:53,8
27:53,7
32:53,7
37:53,7
42:53,7
47:53,8
52:53,7
57:53,7
02:53,7
07:53,7
12:53,8
17:53,6
22:53,5
27:53,5
32:53,7
37:53,6
42:53,7
47:53,6
52:53,8
57:53,9
02:53,7
07:53,7
12:53,7
17:53,7
22:53,7
27:53,7
32:53,7
37:53,7
42:53,8
47:53,5
52:53,5
57:53,6
02:53,9
07:53,6
12:53,6
17:53,6
22:53,4
27:53,7
32:53,5
37:53,5
42:53,5
47:53,5
52:53,7
57:53,6
02:53,7
07:53,6
12:53,1
17:53,7
22:53,5
27:53,8
32:53,7
37:53,5
42:53,7
47:53,5
52:53,6
57:53,6
02:53,4
07:53,3
12:53,5
17:53,8
22:53,7
27:53,7
32:53,6
37:53,6
42:53,5
47:53,5
52:53,5
57:53,5
02:53,4
07:53,4
12:53,4
17:53,4
22:53,4
27:53,5
32:53,4
37:53,3
42:53,7
47:53,5
52:53,5
57:53,5
02:53,4
07:53,4
12:53,5
17:53,5
22:53,4
27:53,0
32:53,0
37:53,7
42:53,5
47:53,5
52:53,7
57:53,3
02:53,4
07:53,3
12:53,5
17:53,3
22:53,3
27:53,4
32:53,3
37:53,4
42:53,5
47:53,4
52:53,5
57:53,5
02:53,2
07:53,2
12:53,5
17:53,6
22:53,4
27:53,5
32:53,5
37:53,4
42:53,3
47:53,3
52:53,4
57:53,5
02:53,4
07:53,4
12:53,5
17:53,5
22:53,2
27:53,4
32:53,4
37:53,3
42:53,5
47:53,5
52:53,6
57:53,5
02:53,4
07:53,5
12:53,5
17:53,4
22:53,7
27:53,3
32:53,3
37:53,5
42:53,4
47:53,4
52:53,7
57:53,7
02:53,5
07:53,6
12:53,5
17:53,6
22:53,5
27:53,6
32:53,3
37:53,3
42:53,4
47:53,6
52:53,3
57:53,5
02:53,4
07:53,6
12:53,5
17:53,5
22:53,8
27:53,3
32:53,5
37:53,5
42:53,6
47:53,4
52:53,5
57:53,4
02:53,5
07:53,5
12:53,6
17:53,7
22:53,6
27:53,5
32:53,7
37:53,7
42:53,7
47:53,7
52:53,7
57:53,7
02:53,4
07:53,5
12:53,4
17:53,6
22:53,7
27:53,6
32:53,4
37:53,7
42:53,9
47:53,7
52:53,4
57:53,7
02:53,4
07:53,4
12:53,8
17:53,5
22:53,7
27:54,0
32:53,5
37:53,5
42:53,1
47:53,7
52:53,6
57:53,1
02:53,6
07:53,6
12:53,1
17:53,5
22:53,4
27:53,9
32:53,7
37:53,6
42:53,7
47:53,8
52:53,7
57:53,8
02:53,7
07:53,6
12:53,5
17:53,5
22:53,6
27:53,5
32:53,6
37:53,6
42:53,7
47:53,8
52:53,9
57:53,6
02:53,7
07:53,5
12:53,7
17:53,8
22:53,6
27:53,7
32:53,5
37:53,7
42:53,8
47:53,5
52:53,5
57:53,6
02:53,4
07:53,5
12:53,7
17:53,5
22:53,7
27:53,6
32:53,5
37:53,6
42:53,7
47:53,6
52:53,4
57:53,6
02:53,5
07:53,7
12:53,5
17:53,7
22:53,5
27:53,6
32:53,7
37:53,5
42:53,7
47:53,7
52:53,7
57:53,9
02:53,7
07:53,7
12:53,9
17:53,9
22:53,6
27:53,7
32:53,6
37:53,6
42:53,7
47:53,6
52:53,5
57:53,8
02:53,5
07:53,4
12:53,7
17:53,5
22:53,7
27:53,6
32:53,5
37:53,4
42:53,4
47:53,6
52:53,6
57:53,8
02:53,5
07:53,5
12:53,5
17:53,5
22:53,5
27:53,4
32:53,3
37:53,4
42:53,6
47:53,4
52:53,5
57:53,5
02:53,4
07:53,5
12:53,7
17:53,5
22:53,3
27:53,6
32:53,6
37:53,6
42:53,5
47:53,5
52:53,6
57:53,6
02:53,4
07:53,4
12:53,6
17:53,6
22:53,7
27:53,6
32:53,6
37:53,6
42:53,4
47:53,4
52:53,4
57:53,6
02:53,5
07:53,5
12:53,6
17:53,5
22:53,4
27:53,4
32:53,6
37:53,6
42:53,5
47:53,3
52:53,5
57:53,3
02:53,4
07:53,5
12:53,4
17:53,4
22:53,7
27:53,7
32:53,6
37:53,5
42:53,5
47:53,5
52:53,5
57:53,5
02:53,5
07:53,5
12:53,7
17:53,6
22:53,5
27:53,4
32:53,4
37:53,5
42:53,7
47:53,7
52:53,5
57:53,6
02:53,3
07:53,3
12:53,3
17:53,3
22:53,4
27:53,5
32:53,4
37:53,6
42:53,3
47:53,3
52:53,3
57:53,4
02:53,4
07:53,5
12:53,3
17:53,2
22:53,4
27:53,5
32:53,3
37:53,3
42:53,3
47:53,3
52:53,5
57:53,6
02:53,2
07:53,3
12:53,4
17:53,3
22:53,3
27:53,3
32:53,4
37:53,3
42:53,3
47:53,3
52:53,3
57:53,4
02:53,4
07:53,2
12:53,4
17:53,3
22:53,2
27:53,3
32:53,2
37:53,3
42:53,4
47:53,2
52:53,3
57:53,2
02:53,3
07:53,3
12:53,4
17:53,4
22:53,3
27:53,2
32:53,2
37:53,3
42:53,4
47:53,1
52:53,2
57:53,4
02:53,8
07:53,6
12:53,4
17:53,3
22:53,2
27:53,2
32:53,1
37:53,4
42:53,4
47:53,3
52:53,4
57:53,2
02:53,3
07:53,4
12:53,5
17:53,3
22:53,3
27:53,3
32:53,4
37:53,3
42:53,4
47:53,3
52:53,3
57:53,3
02:53,2
07:53,2
12:53,3
17:53,3
22:53,5
27:53,6
32:53,5
37:53,7
42:53,5
47:53,6
52:53,4
57:53,6
02:53,6
07:53,6
12:53,5
17:53,5
22:53,6
27:53,6
32:53,4
37:53,5
42:53,7
47:53,6
52:53,6
57:53,5
02:53,7
07:53,7
12:53,8
17:54,0
22:53,8
27:53,7
32:53,6
37:53,5
42:53,6
47:53,8
52:53,7
57:53,7
02:53,5
07:53,4
12:53,9
17:53,1
22:53,8
27:53,7
32:53,5
37:53,8
42:53,6
47:53,7
52:53,6
57:53,6
02:53,8
07:53,7
12:53,6
17:53,7
22:53,8
27:53,6
32:53,5
37:53,6
42:53,6
47:53,8
52:53,5
57:53,9
02:53,8
07:53,9
12:53,9
17:53,6
22:53,1
27:53,6
32:53,7
37:53,8
42:53,2
47:53,2
52:53,8
57:53,8
02:53,7
07:53,6
12:53,6
17:53,6
22:53,7
27:53,6
32:53,6
37:53,6
42:53,7
47:53,6
52:53,7
57:53,9
02:53,6
07:53,8
12:53,8
17:53,4
22:53,9
27:53,8
32:53,4
37:53,5
42:53,7
47:53,7
52:53,7
57:53,8
02:53,8
07:53,6
12:53,7
17:53,5
22:53,4
27:53,4
32:53,6
37:53,7
42:53,8
47:53,5
52:53,6
57:53,6
02:53,5
07:53,7
12:53,6
17:53,3
22:53,4
27:53,5
32:53,4
37:53,6
42:53,6
47:54,0
52:53,5
57:53,5
02:53,4
07:53,6
12:53,6
17:53,7
22:53,8
27:53,1
32:53,7
37:53,6
42:53,7
47:53,4
52:53,4
57:53,6
02:53,5
07:53,7
12:53,4
17:53,5
22:53,6
27:53,6
32:53,5
37:53,4
42:53,3
47:53,5
52:53,5
57:53,5
02:53,6
07:53,5
12:53,6
17:53,6
22:53,6
27:53,4
32:53,5
37:53,6
42:53,5
47:53,4
52:53,3
57:53,5
02:53,5
07:53,7
12:53,4
17:53,4
22:53,3
27:53,3
32:53,3
37:53,4
42:53,5
47:53,5
52:53,3
57:53,1
02:53,1
07:53,1
12:53,1
17:53,1
22:53,7
27:53,8
32:53,6
37:53,8
42:53,6
47:53,6
52:53,8
57:53,6
02:53,5
07:53,6
12:53,6
17:53,5
22:53,5
27:53,3
32:53,5
37:53,6
42:53,5
47:53,6
52:53,5
57:53,5
02:53,5
07:53,7
12:53,8
17:53,5
22:53,5
27:53,6
32:53,7
37:53,3
42:53,4
47:53,3
52:53,4
57:53,5
02:53,6
07:53,5
12:53,4
17:53,3
22:53,3
27:53,4
32:53,5
37:53,4
42:53,4
47:53,3
52:53,3
57:53,4
02:53,3
07:53,4
12:53,3
17:53,2
22:53,3
27:53,2
32:53,2
37:53,2
42:53,3
47:53,4
52:53,3
57:53,4
02:53,3
07:53,2
12:53,3
17:53,3
22:53,2
27:53,1
32:53,2
37:53,3
42:53,3
47:53,5
52:53,4
57:53,4
02:53,3
07:53,3
12:53,3
17:53,1
22:53,2
27:53,4
32:53,3
37:53,3
42:53,3
47:53,3
52:53,5
57:53,5
02:53,6
07:53,3
12:53,3
17:53,3
22:53,2
27:53,2
32:53,2
37:53,1
42:53,3
47:53,2
52:53,2
57:53,4
02:53,2
07:53,4
12:53,6
17:53,5
22:53,4
27:53,3
32:53,4
37:53,5
42:53,5
47:53,6
52:53,5
57:53,5
02:53,3
07:53,3
12:53,4
17:53,3
22:53,4
27:53,4
32:53,2
37:53,3
42:53,4
47:53,3
52:53,3
57:53,5
02:53,3
07:53,3
12:53,2
17:53,2
22:53,4
27:53,3
32:53,3
37:53,4
42:53,5
47:53,4
52:53,4
57:53,5
02:53,3
07:53,3
12:53,6
17:53,6
22:53,5
27:53,5
32:53,5
37:53,5
42:53,5
47:53,5
52:53,4
57:53,5
02:53,5
07:53,4
12:53,5
17:53,6
22:53,5
27:53,5
32:53,5
37:53,4
42:53,7
47:53,5
52:53,5
57:53,5
02:53,6
07:53,5
12:53,5
17:53,5
22:53,7
27:53,7
32:53,7
37:53,7
42:53,8
47:53,7
52:53,1
57:53,9
02:53,6
07:53,6
12:53,6
17:53,7
22:53,7
27:53,6
32:53,7
37:53,8
42:53,7
47:53,7
52:53,5
57:53,8
02:53,7
07:53,6
12:53,7
17:53,5
22:53,7
27:53,5
32:53,5
37:53,4
42:53,5
47:53,5
52:53,5
57:53,6
02:53,4
07:53,5
12:53,4
17:53,7
22:53,6
27:53,6
32:53,5
37:53,4
42:53,7
47:53,7
52:53,5
57:53,8
02:53,6
07:53,4
12:53,4
17:53,4
22:53,6
27:53,6
32:53,7
37:53,7
42:53,6
47:53,6
52:53,5
57:53,6
02:53,2
07:53,1
12:54,0
17:53,8
22:53,7
27:53,5
32:53,5
37:53,6
42:53,4
47:53,6
52:53,5
57:53,5
02:53,5
07:53,4
12:53,4
17:53,4
22:53,3
27:53,5
32:53,4
37:53,4
42:53,4
47:53,6
52:53,1
57:53,9
02:53,8
07:53,8
12:53,5
17:53,5
22:53,4
27:53,4
32:53,4
37:53,6
42:53,6
47:53,5
52:53,5
57:53,7
02:53,6
07:53,6
12:53,5
17:53,4
22:53,4
27:53,8
32:53,9
37:53,9
42:53,5
47:53,4
52:53,5
57:53,6
02:53,7
07:53,7
12:53,8
17:53,6
22:53,5
27:53,7
32:53,5
37:53,6
42:53,6
47:53,6
52:53,7
57:53,7
02:53,5
07:53,4
12:53,4
17:53,3
22:53,4
27:53,4
32:53,4
37:53,6
42:53,7
47:53,7
52:53,6
57:53,5
02:53,3
07:53,6
12:53,4
17:53,5
22:53,4
27:53,6
32:53,5
37:53,6
42:53,3
47:53,5
52:53,4
57:53,3
02:53,4
07:53,3
12:53,2
17:53,4
22:53,4
27:53,4
32:53,3
37:53,4
42:53,3
47:53,4
52:53,4
57:53,4
02:53,6
07:53,3
12:53,4
17:53,4
22:53,4
27:53,4
32:53,4
37:53,5
42:53,4
47:53,6
52:53,5
57:53,7
02:53,7
07:53,5
12:53,4
17:53,5
22:53,5
27:53,4
32:53,5
37:53,5
42:53,4
47:53,4
52:53,4
57:53,4
02:53,6
07:53,5
12:53,4
17:53,3
22:53,4
27:53,4
32:53,3
37:53,5
42:53,3
47:53,4
52:53,3
57:53,2
02:53,2
07:53,5
12:53,2
17:53,4
22:53,3
27:53,1
32:53,1
37:53,1
42:53,1
47:53,2
52:53,2
57:53,2
02:53,3
07:53,2
12:53,2
17:53,1
22:53,2
27:53,2
32:53,2
37:53,2
42:53,2
47:53,3
52:53,4
57:53,2
02:53,4
07:53,3
12:53,5
17:53,3
22:53,4
27:53,3
32:53,1
37:53,2
42:53,2
47:53,2
52:53,2
57:53,2
02:53,3
07:53,3
